item_ID,item_type,contains
44397,2,"[3,15,13,12]"
44398,3,[17]
44399,0,"[2,14]"
44400,1,"[1,7,16]"
44401,1,"[4,7,10]"
44402,0,"[2,8]"
44403,2,"[4,16,12,10]"
44404,2,"[3,6,12,14]"
44405,1,"[2,14,15]"
44406,1,"[1,7,16]"
44407,1,"[2,10,6]"
44408,2,"[1,5,13,14]"
44409,2,"[2,8,5,15]"
44410,1,"[2,8,12]"
44411,2,"[1,10,13,6]"
44412,2,"[2,6,6,6]"
44413,2,"[1,8,11,8]"
44414,0,"[4,12]"
44415,1,"[4,9,9]"
44416,2,"[3,13,16,14]"
44417,0,"[2,13]"
44418,1,"[4,15,6]"
44419,1,"[4,7,6]"
44420,3,[17]
44421,2,"[0,16,5,8]"
44422,0,"[1,14]"
44423,0,"[4,7]"
44424,2,"[1,13,5,8]"
44425,1,"[0,7,14]"
44426,1,"[3,14,16]"
44427,0,"[0,8]"
44428,2,"[2,7,8,14]"
44429,1,"[3,10,7]"
44430,0,"[1,5]"
44431,1,"[2,14,7]"
44432,2,"[2,9,11,8]"
44433,1,"[0,11,7]"
44434,0,"[0,16]"
44435,3,[19]
44436,1,"[0,16,6]"
44437,0,"[3,14]"
44438,0,"[1,9]"
44439,1,"[4,10,13]"
44440,1,"[1,12,8]"
44441,1,"[2,12,9]"
44442,0,"[1,12]"
44443,1,"[3,14,11]"
44444,2,"[2,13,11,12]"
44445,2,"[1,8,7,13]"
44446,2,"[2,9,11,12]"
44447,2,"[1,7,15,13]"
44448,1,"[1,7,7]"
44449,3,[17]
44450,0,"[0,10]"
44451,2,"[4,10,13,6]"
44452,1,"[2,8,10]"
44453,1,"[4,12,9]"
44454,2,"[4,11,12,8]"
44455,0,"[4,15]"
44456,0,"[3,6]"
44457,1,"[0,15,14]"
44458,0,"[0,14]"
44459,2,"[4,11,5,6]"
44460,2,"[3,6,14,6]"
44461,2,"[0,6,12,14]"
44462,1,"[0,8,13]"
44463,2,"[1,15,16,7]"
44464,2,"[0,15,16,12]"
44465,0,"[2,12]"
44466,1,"[1,6,9]"
44467,1,"[0,16,16]"
44468,0,"[1,8]"
44469,0,"[1,8]"
44470,1,"[2,11,13]"
44471,1,"[2,10,15]"
44472,0,"[1,13]"
44473,2,"[3,6,11,14]"
44474,0,"[0,7]"
44475,0,"[0,8]"
44476,0,"[1,7]"
44477,2,"[4,8,6,8]"
44478,3,[19]
44479,1,"[1,9,13]"
44480,0,"[0,16]"
44481,1,"[2,13,13]"
44482,2,"[2,6,9,11]"
44483,0,"[2,6]"
44484,0,"[1,9]"
44485,1,"[3,6,7]"
44486,0,"[3,7]"
44487,1,"[4,13,10]"
44488,0,"[4,9]"
44489,1,"[4,14,12]"
44490,0,"[4,13]"
44491,1,"[1,7,10]"
44492,0,"[3,11]"
44493,0,"[2,6]"
44494,0,"[1,11]"
44495,0,"[1,8]"
44496,1,"[0,13,6]"
44497,2,"[1,10,15,13]"
44498,0,"[0,11]"
44499,1,"[0,14,6]"
44500,0,"[3,15]"
44501,0,"[4,14]"
44502,0,"[1,7]"
44503,1,"[2,16,10]"
44504,2,"[0,5,6,12]"
44505,1,"[1,8,7]"
44506,0,"[2,7]"
44507,0,"[0,15]"
44508,2,"[1,9,8,16]"
44509,2,"[3,6,12,6]"
44510,1,"[3,10,9]"
44511,2,"[2,14,14,8]"
44512,3,[18]
44513,2,"[2,13,16,14]"
44514,0,"[1,7]"
44515,3,[19]
44516,0,"[4,9]"
44517,2,"[4,7,5,15]"
44518,1,"[1,16,16]"
44519,2,"[4,5,12,5]"
44520,0,"[0,8]"
44521,0,"[0,14]"
44522,2,"[0,11,8,13]"
44523,2,"[1,5,16,15]"
44524,0,"[1,12]"
44525,1,"[0,13,12]"
44526,1,"[2,12,9]"
44527,2,"[4,6,9,5]"
44528,0,"[4,11]"
44529,2,"[2,13,8,6]"
44530,2,"[1,8,12,8]"
44531,3,[19]
44532,0,"[3,5]"
44533,2,"[1,10,5,14]"
44534,2,"[1,12,10,9]"
44535,1,"[0,6,15]"
44536,0,"[0,11]"
44537,0,"[0,15]"
44538,0,"[3,11]"
44539,2,"[4,6,11,13]"
44540,0,"[1,7]"
44541,2,"[1,13,11,15]"
44542,0,"[4,7]"
44543,2,"[1,11,5,11]"
44544,0,"[0,8]"
44545,0,"[2,10]"
44546,1,"[2,6,12]"
44547,1,"[0,6,5]"
44548,1,"[1,13,9]"
44549,0,"[1,13]"
44550,0,"[2,5]"
44551,3,[17]
44552,0,"[1,5]"
44553,1,"[4,15,6]"
44554,0,"[2,5]"
44555,2,"[2,5,15,15]"
44556,1,"[0,10,5]"
44557,2,"[4,7,10,10]"
44558,0,"[4,7]"
44559,1,"[2,6,11]"
44560,1,"[0,16,7]"
44561,0,"[4,7]"
44562,0,"[2,5]"
44563,2,"[0,16,6,12]"
44564,1,"[3,9,8]"
44565,2,"[1,6,10,14]"
44566,0,"[0,9]"
44567,0,"[2,12]"
44568,2,"[1,16,12,6]"
44569,0,"[2,8]"
44570,1,"[1,6,12]"
44571,0,"[3,14]"
44572,0,"[4,8]"
44573,0,"[0,5]"
44574,2,"[0,15,9,14]"
44575,0,"[4,10]"
44576,2,"[2,11,8,9]"
44577,0,"[2,16]"
44578,3,[18]
44579,0,"[3,12]"
44580,1,"[1,15,14]"
44581,0,"[1,14]"
44582,0,"[1,15]"
44583,0,"[2,14]"
44584,2,"[2,15,12,5]"
44585,2,"[1,16,8,13]"
44586,1,"[1,7,7]"
44587,1,"[0,14,9]"
44588,1,"[2,9,14]"
44589,2,"[3,7,12,8]"
44590,2,"[3,11,16,14]"
44591,1,"[4,12,15]"
44592,1,"[0,8,13]"
44593,1,"[3,12,6]"
44594,2,"[4,7,5,11]"
44595,3,[19]
44596,0,"[2,6]"
44597,0,"[3,9]"
44598,0,"[0,12]"
44599,2,"[1,10,6,9]"
44600,2,"[1,16,12,15]"
44601,0,"[2,11]"
44602,0,"[0,10]"
44603,2,"[1,14,16,11]"
44604,0,"[3,5]"
44605,0,"[2,16]"
44606,2,"[1,12,16,11]"
44607,2,"[1,6,14,8]"
44608,3,[17]
44609,1,"[4,7,15]"
44610,0,"[3,15]"
44611,2,"[1,6,7,16]"
44612,1,"[3,8,5]"
44613,0,"[2,8]"
44614,1,"[1,11,6]"
44615,1,"[3,7,5]"
44616,3,[18]
44617,2,"[0,16,7,12]"
44618,1,"[2,12,15]"
44619,1,"[3,14,14]"
44620,0,"[2,13]"
44621,0,"[4,9]"
44622,2,"[2,11,11,14]"
44623,1,"[3,15,8]"
44624,0,"[2,8]"
44625,0,"[4,6]"
44626,1,"[1,9,13]"
44627,1,"[2,5,5]"
44628,0,"[3,13]"
44629,0,"[3,10]"
44630,0,"[0,11]"
44631,3,[19]
44632,2,"[4,15,15,5]"
44633,3,[17]
44634,1,"[0,11,11]"
44635,1,"[1,11,13]"
44636,2,"[0,13,6,14]"
44637,0,"[4,16]"
44638,2,"[3,10,15,13]"
44639,1,"[4,14,13]"
44640,0,"[4,8]"
44641,0,"[0,16]"
44642,2,"[0,10,10,8]"
44643,0,"[1,10]"
44644,1,"[3,5,15]"
44645,2,"[1,9,13,13]"
44646,1,"[4,10,13]"
44647,1,"[4,8,15]"
44648,1,"[1,15,16]"
44649,0,"[1,6]"
44650,2,"[1,16,12,11]"
44651,1,"[1,14,5]"
44652,2,"[0,5,7,14]"
44653,2,"[3,15,15,10]"
44654,1,"[0,13,14]"
44655,2,"[2,13,15,10]"
44656,1,"[2,9,8]"
44657,0,"[0,14]"
44658,0,"[3,8]"
44659,0,"[1,10]"
44660,1,"[2,6,11]"
44661,0,"[4,11]"
44662,2,"[1,10,7,5]"
44663,0,"[0,12]"
44664,2,"[0,5,5,12]"
44665,0,"[1,14]"
44666,2,"[3,10,11,12]"
44667,0,"[0,10]"
44668,1,"[4,6,15]"
44669,1,"[1,10,15]"
44670,0,"[2,9]"
44671,3,[17]
44672,0,"[2,11]"
44673,1,"[3,7,11]"
44674,2,"[4,10,10,10]"
44675,3,[17]
44676,2,"[0,7,15,9]"
44677,0,"[3,6]"
44678,0,"[4,14]"
44679,0,"[4,5]"
44680,1,"[4,15,13]"
44681,2,"[0,6,9,14]"
44682,1,"[0,14,12]"
44683,1,"[2,16,12]"
44684,1,"[4,15,6]"
44685,0,"[2,6]"
44686,1,"[3,15,14]"
44687,2,"[0,11,5,5]"
44688,2,"[4,5,9,12]"
44689,2,"[1,11,16,10]"
44690,0,"[3,15]"
44691,2,"[3,9,9,11]"
44692,1,"[4,10,11]"
44693,2,"[4,8,8,16]"
44694,0,"[2,11]"
44695,0,"[3,11]"
44696,2,"[3,13,8,14]"
44697,2,"[0,9,7,16]"
44698,0,"[4,16]"
44699,2,"[1,16,16,5]"
44700,2,"[0,14,15,6]"
44701,0,"[2,7]"
44702,1,"[1,13,9]"
44703,2,"[3,16,13,7]"
44704,2,"[4,14,11,9]"
44705,2,"[2,9,11,14]"
44706,3,[18]
44707,1,"[3,15,8]"
44708,2,"[2,7,5,13]"
44709,2,"[1,15,6,11]"
44710,2,"[3,8,8,10]"
44711,0,"[3,11]"
44712,0,"[2,8]"
44713,2,"[1,14,11,13]"
44714,2,"[0,12,6,5]"
44715,3,[19]
44716,0,"[2,9]"
44717,1,"[3,5,15]"
44718,1,"[4,7,16]"
44719,1,"[4,6,13]"
44720,1,"[1,11,8]"
44721,1,"[0,13,8]"
44722,2,"[0,10,9,5]"
44723,0,"[3,5]"
44724,0,"[0,7]"
44725,0,"[4,5]"
44726,0,"[2,14]"
44727,1,"[3,15,11]"
44728,1,"[0,8,5]"
44729,1,"[0,10,9]"
44730,3,[19]
44731,0,"[0,10]"
44732,0,"[0,14]"
44733,3,[18]
44734,3,[18]
44735,1,"[2,11,5]"
44736,1,"[1,10,8]"
44737,1,"[4,11,6]"
44738,1,"[0,5,8]"
44739,2,"[2,9,8,6]"
44740,1,"[2,10,10]"
44741,0,"[4,11]"
44742,0,"[0,15]"
44743,2,"[4,16,9,12]"
44744,0,"[4,12]"
44745,0,"[2,16]"
44746,1,"[0,13,16]"
44747,0,"[3,12]"
44748,1,"[4,13,11]"
44749,1,"[0,8,6]"
44750,1,"[4,11,16]"
44751,0,"[0,9]"
44752,0,"[0,10]"
44753,3,[17]
44754,2,"[2,9,11,8]"
44755,0,"[3,6]"
44756,1,"[0,10,10]"
44757,0,"[2,14]"
44758,1,"[0,10,16]"
44759,3,[19]
44760,0,"[0,14]"
44761,2,"[0,12,15,11]"
44762,0,"[2,10]"
44763,0,"[2,10]"
44764,2,"[2,12,5,13]"
44765,0,"[1,9]"
44766,0,"[3,5]"
44767,0,"[3,6]"
44768,2,"[3,12,12,6]"
44769,2,"[3,13,8,12]"
44770,2,"[1,15,6,13]"
44771,1,"[3,5,15]"
44772,2,"[2,13,8,16]"
44773,2,"[1,16,12,13]"
44774,2,"[3,16,12,16]"
44775,2,"[1,7,14,13]"
44776,1,"[3,11,15]"
44777,2,"[0,6,12,10]"
44778,2,"[0,10,15,9]"
44779,3,[17]
44780,0,"[2,6]"
44781,0,"[3,10]"
44782,2,"[4,11,8,12]"
44783,1,"[2,6,5]"
44784,0,"[1,11]"
44785,0,"[0,16]"
44786,0,"[4,8]"
44787,0,"[2,15]"
44788,0,"[1,11]"
44789,1,"[0,13,5]"
44790,1,"[4,9,9]"
44791,2,"[2,10,15,12]"
44792,2,"[4,8,11,5]"
44793,1,"[2,10,6]"
44794,2,"[0,15,15,9]"
44795,0,"[2,15]"
44796,2,"[4,5,9,14]"
44797,2,"[3,6,16,13]"
44798,2,"[1,8,11,15]"
44799,2,"[0,13,6,16]"
44800,3,[17]
44801,0,"[0,7]"
44802,2,"[4,5,5,8]"
44803,0,"[0,16]"
44804,2,"[0,7,16,5]"
44805,0,"[2,8]"
44806,0,"[0,16]"
44807,1,"[3,15,13]"
44808,1,"[3,9,12]"
44809,1,"[0,10,7]"
44810,0,"[4,11]"
44811,2,"[0,10,16,11]"
44812,2,"[4,15,15,12]"
44813,1,"[3,9,12]"
44814,2,"[2,16,16,13]"
44815,1,"[3,8,9]"
44816,1,"[0,7,12]"
44817,1,"[1,6,16]"
44818,1,"[1,11,12]"
44819,0,"[3,12]"
44820,2,"[3,16,13,7]"
44821,0,"[1,7]"
44822,0,"[4,9]"
44823,0,"[0,16]"
44824,1,"[0,10,5]"
44825,0,"[4,16]"
44826,0,"[3,8]"
44827,1,"[4,5,8]"
44828,0,"[3,9]"
44829,1,"[0,11,13]"
44830,2,"[0,15,12,11]"
44831,2,"[1,6,5,15]"
44832,1,"[2,6,14]"
44833,1,"[1,11,7]"
44834,0,"[1,16]"
44835,0,"[4,15]"
44836,1,"[4,16,12]"
44837,0,"[1,13]"
44838,2,"[4,10,7,8]"
44839,0,"[4,9]"
44840,2,"[0,8,10,6]"
44841,0,"[4,11]"
44842,2,"[0,7,7,16]"
44843,3,[17]
44844,0,"[2,6]"
44845,1,"[3,10,8]"
44846,1,"[4,15,7]"
44847,1,"[1,8,13]"
44848,0,"[4,13]"
44849,0,"[2,6]"
44850,0,"[3,7]"
44851,1,"[2,9,7]"
44852,1,"[1,6,8]"
44853,2,"[1,15,8,6]"
44854,3,[19]
44855,0,"[1,7]"
44856,1,"[0,5,9]"
44857,1,"[4,14,6]"
44858,1,"[2,6,15]"
44859,2,"[0,7,13,10]"
44860,0,"[1,16]"
44861,2,"[0,12,13,10]"
44862,1,"[2,9,10]"
44863,2,"[4,11,10,16]"
44864,2,"[4,15,8,6]"
44865,1,"[2,14,5]"
44866,1,"[4,5,8]"
44867,3,[17]
44868,1,"[0,6,15]"
44869,3,[17]
44870,1,"[2,10,6]"
44871,0,"[1,13]"
44872,0,"[3,16]"
44873,3,[17]
44874,3,[17]
44875,0,"[0,8]"
44876,2,"[4,12,14,16]"
44877,2,"[2,6,11,16]"
44878,1,"[1,16,12]"
44879,1,"[3,13,6]"
44880,0,"[2,11]"
44881,2,"[4,9,9,11]"
44882,1,"[0,12,14]"
44883,2,"[4,15,6,7]"
44884,1,"[3,10,12]"
44885,2,"[4,8,12,9]"
44886,0,"[1,9]"
44887,2,"[3,12,11,10]"
44888,2,"[3,15,13,9]"
44889,1,"[1,8,12]"
44890,0,"[3,7]"
44891,1,"[0,8,9]"
44892,1,"[0,9,14]"
44893,2,"[0,9,9,16]"
44894,2,"[4,15,5,16]"
44895,1,"[3,7,7]"
44896,1,"[1,11,9]"
44897,1,"[3,8,14]"
44898,2,"[1,8,12,11]"
44899,2,"[3,16,9,11]"
44900,2,"[4,15,8,14]"
44901,2,"[1,10,8,7]"
44902,2,"[3,10,8,6]"
44903,0,"[0,7]"
44904,1,"[4,15,7]"
44905,0,"[4,12]"
44906,3,[18]
44907,1,"[1,5,7]"
44908,0,"[4,13]"
44909,2,"[3,11,10,11]"
44910,0,"[0,5]"
44911,0,"[1,12]"
44912,1,"[1,16,5]"
44913,2,"[2,9,6,6]"
44914,3,[17]
44915,1,"[0,6,12]"
44916,2,"[2,13,11,12]"
44917,0,"[3,7]"
44918,1,"[4,6,5]"
44919,1,"[0,14,15]"
44920,0,"[1,10]"
44921,1,"[1,11,8]"
44922,2,"[4,16,12,12]"
44923,0,"[1,5]"
44924,2,"[4,6,13,16]"
44925,1,"[3,11,5]"
44926,2,"[1,14,5,6]"
44927,1,"[1,16,15]"
44928,0,"[3,7]"
44929,1,"[1,11,7]"
44930,2,"[4,16,7,8]"
44931,1,"[0,8,8]"
44932,0,"[1,12]"
44933,0,"[0,13]"
44934,0,"[1,12]"
44935,0,"[1,16]"
44936,0,"[1,11]"
44937,1,"[2,8,11]"
44938,1,"[4,14,12]"
44939,1,"[0,12,7]"
44940,2,"[2,16,12,8]"
44941,0,"[1,15]"
44942,2,"[0,8,6,9]"
44943,0,"[1,16]"
44944,1,"[3,10,11]"
44945,1,"[1,6,12]"
44946,0,"[4,9]"
44947,0,"[1,5]"
44948,0,"[4,15]"
44949,0,"[1,11]"
44950,0,"[3,15]"
44951,3,[17]
44952,2,"[3,16,15,5]"
44953,0,"[2,7]"
44954,0,"[0,12]"
44955,1,"[0,6,13]"
44956,2,"[3,13,9,7]"
44957,0,"[2,16]"
44958,0,"[0,10]"
44959,2,"[0,5,11,14]"
44960,2,"[0,14,11,16]"
44961,0,"[3,13]"
44962,1,"[3,11,16]"
44963,0,"[4,9]"
44964,2,"[1,6,15,8]"
44965,3,[18]
44966,2,"[0,12,12,10]"
44967,1,"[0,5,14]"
44968,0,"[2,6]"
44969,0,"[4,5]"
44970,0,"[4,12]"
44971,0,"[1,10]"
44972,1,"[3,15,14]"
44973,0,"[4,6]"
44974,0,"[1,8]"
44975,0,"[1,14]"
44976,0,"[2,15]"
44977,0,"[2,14]"
44978,1,"[0,5,15]"
44979,2,"[2,16,5,12]"
44980,0,"[4,5]"
44981,1,"[2,16,11]"
44982,0,"[1,10]"
44983,1,"[3,9,16]"
44984,1,"[3,16,16]"
44985,1,"[4,13,11]"
44986,1,"[0,10,16]"
44987,0,"[0,10]"
44988,0,"[0,12]"
44989,0,"[2,9]"
44990,2,"[2,9,12,9]"
44991,1,"[4,12,15]"
44992,1,"[3,12,7]"
44993,3,[19]
44994,0,"[4,10]"
44995,1,"[3,16,14]"
44996,0,"[0,9]"
44997,1,"[2,13,11]"
44998,1,"[3,11,14]"
44999,1,"[4,9,13]"
45000,0,"[4,16]"
45001,0,"[1,7]"
45002,0,"[1,6]"
45003,1,"[0,16,10]"
45004,1,"[1,13,11]"
45005,2,"[0,9,14,8]"
45006,2,"[1,9,16,5]"
45007,2,"[1,7,12,10]"
45008,1,"[4,7,5]"
45009,0,"[0,14]"
45010,2,"[0,9,6,10]"
45011,3,[17]
45012,2,"[1,13,11,14]"
45013,0,"[0,10]"
45014,1,"[3,11,12]"
45015,1,"[2,9,6]"
45016,3,[19]
45017,1,"[3,9,14]"
45018,3,[19]
45019,2,"[0,6,5,10]"
45020,2,"[3,9,8,11]"
45021,0,"[0,12]"
45022,1,"[2,14,16]"
45023,2,"[3,12,12,12]"
45024,1,"[0,6,9]"
45025,2,"[2,7,6,8]"
45026,1,"[3,7,5]"
45027,0,"[2,7]"
45028,1,"[2,15,7]"
45029,3,[19]
45030,0,"[3,14]"
45031,2,"[4,8,13,11]"
45032,0,"[3,12]"
45033,3,[17]
45034,2,"[0,11,11,8]"
45035,3,[17]
45036,1,"[0,10,5]"
45037,2,"[0,11,5,12]"
45038,3,[19]
45039,0,"[1,10]"
45040,1,"[2,6,9]"
45041,2,"[2,7,11,13]"
45042,3,[19]
45043,0,"[3,16]"
45044,0,"[3,12]"
45045,1,"[3,8,10]"
45046,1,"[3,13,5]"
45047,1,"[0,15,8]"
45048,1,"[0,8,11]"
45049,0,"[0,15]"
45050,2,"[1,15,12,8]"
45051,0,"[1,9]"
45052,1,"[2,13,6]"
45053,0,"[2,11]"
45054,1,"[2,9,8]"
45055,1,"[1,14,14]"
45056,2,"[2,16,14,15]"
45057,1,"[2,10,9]"
45058,1,"[2,10,14]"
45059,0,"[2,6]"
45060,1,"[1,15,9]"
45061,1,"[1,6,7]"
45062,2,"[2,14,12,10]"
45063,1,"[0,5,8]"
45064,0,"[2,5]"
45065,1,"[2,6,14]"
45066,0,"[0,14]"
45067,2,"[1,6,5,16]"
45068,2,"[1,10,16,15]"
45069,1,"[2,6,12]"
45070,1,"[1,5,9]"
45071,1,"[2,12,13]"
45072,0,"[1,13]"
45073,1,"[1,14,5]"
45074,0,"[3,9]"
45075,1,"[3,16,14]"
45076,0,"[0,16]"
45077,1,"[3,12,12]"
45078,0,"[4,6]"
45079,0,"[2,16]"
45080,2,"[2,10,10,10]"
45081,0,"[1,11]"
45082,2,"[0,15,6,12]"
45083,1,"[1,9,5]"
45084,1,"[0,9,12]"
45085,0,"[1,7]"
45086,3,[18]
45087,1,"[2,11,5]"
45088,2,"[2,14,14,9]"
45089,2,"[2,14,11,5]"
45090,1,"[0,11,12]"
45091,1,"[1,12,11]"
45092,0,"[1,5]"
45093,3,[18]
45094,1,"[3,12,10]"
45095,1,"[2,8,7]"
45096,0,"[4,5]"
45097,0,"[0,14]"
45098,2,"[0,9,7,16]"
45099,1,"[0,12,10]"
45100,0,"[1,9]"
45101,1,"[2,16,9]"
45102,0,"[0,10]"
45103,2,"[0,16,10,12]"
45104,0,"[3,6]"
45105,2,"[0,7,15,15]"
45106,0,"[4,5]"
45107,0,"[4,8]"
45108,1,"[2,10,16]"
45109,2,"[1,11,9,10]"
45110,0,"[3,15]"
45111,0,"[2,12]"
45112,2,"[2,16,9,10]"
45113,2,"[1,13,5,14]"
45114,2,"[4,15,8,14]"
45115,1,"[1,15,5]"
45116,0,"[4,11]"
45117,0,"[4,5]"
45118,2,"[1,8,8,12]"
45119,1,"[2,6,12]"
45120,1,"[0,6,6]"
45121,0,"[1,6]"
45122,1,"[3,12,7]"
45123,1,"[4,16,15]"
45124,1,"[2,8,11]"
45125,3,[17]
45126,0,"[4,7]"
45127,2,"[1,12,12,6]"
45128,0,"[1,9]"
45129,2,"[0,10,16,6]"
45130,1,"[1,12,8]"
45131,0,"[3,15]"
45132,2,"[4,16,10,7]"
45133,1,"[0,7,9]"
45134,1,"[4,14,5]"
45135,0,"[1,6]"
45136,3,[18]
45137,3,[17]
45138,0,"[3,5]"
45139,1,"[1,11,11]"
45140,0,"[1,14]"
45141,0,"[2,9]"
45142,2,"[2,14,9,7]"
45143,1,"[0,11,5]"
45144,2,"[0,5,7,14]"
45145,0,"[3,9]"
45146,2,"[0,6,16,11]"
45147,0,"[2,7]"
45148,1,"[1,11,13]"
45149,0,"[2,11]"
45150,2,"[4,6,11,16]"
45151,0,"[3,13]"
45152,3,[17]
45153,1,"[0,7,5]"
45154,1,"[1,15,11]"
45155,3,[19]
45156,2,"[1,11,10,7]"
45157,0,"[0,10]"
45158,1,"[3,9,7]"
45159,0,"[4,6]"
45160,0,"[2,6]"
45161,1,"[2,7,11]"
45162,0,"[4,13]"
45163,1,"[3,8,8]"
45164,1,"[4,6,13]"
45165,0,"[4,14]"
45166,0,"[1,8]"
45167,1,"[2,12,14]"
45168,0,"[3,15]"
45169,0,"[2,14]"
45170,1,"[4,8,9]"
45171,2,"[4,6,13,12]"
45172,2,"[0,15,15,16]"
45173,0,"[4,16]"
45174,0,"[3,9]"
45175,2,"[0,7,10,10]"
45176,1,"[2,9,11]"
45177,3,[18]
45178,2,"[2,7,11,5]"
45179,1,"[4,12,14]"
45180,1,"[0,6,16]"
45181,2,"[4,10,7,9]"
45182,0,"[3,13]"
45183,2,"[0,14,12,13]"
45184,0,"[3,7]"
45185,0,"[1,8]"
45186,2,"[1,13,11,6]"
45187,0,"[2,10]"
45188,0,"[4,8]"
45189,0,"[3,8]"
45190,1,"[1,9,10]"
45191,0,"[3,15]"
45192,2,"[1,9,12,16]"
45193,0,"[0,5]"
45194,0,"[1,11]"
45195,0,"[3,9]"
45196,2,"[0,10,14,15]"
45197,0,"[4,5]"
45198,2,"[4,13,6,9]"
45199,0,"[4,6]"
45200,2,"[0,6,7,7]"
45201,2,"[4,9,7,13]"
45202,0,"[3,11]"
45203,1,"[1,5,15]"
45204,0,"[2,14]"
45205,3,[18]
45206,0,"[3,8]"
45207,0,"[4,6]"
45208,1,"[3,10,13]"
45209,3,[18]
45210,0,"[2,7]"
45211,0,"[3,6]"
45212,0,"[3,16]"
45213,2,"[2,11,11,15]"
45214,1,"[1,10,16]"
45215,0,"[3,5]"
45216,0,"[2,16]"
45217,0,"[3,10]"
45218,3,[19]
45219,0,"[0,6]"
45220,0,"[0,15]"
45221,0,"[0,7]"
45222,0,"[2,11]"
45223,0,"[0,12]"
45224,1,"[4,14,12]"
45225,0,"[3,6]"
45226,1,"[2,6,16]"
45227,0,"[0,16]"
45228,2,"[3,5,15,13]"
45229,0,"[0,5]"
45230,1,"[2,16,14]"
45231,2,"[2,16,16,15]"
45232,2,"[3,6,5,9]"
45233,0,"[3,8]"
45234,0,"[0,8]"
45235,0,"[3,6]"
45236,1,"[1,7,13]"
45237,0,"[0,13]"
45238,2,"[4,11,9,13]"
45239,2,"[3,11,7,16]"
45240,2,"[0,9,5,16]"
45241,2,"[1,16,14,9]"
45242,1,"[0,12,13]"
45243,0,"[4,7]"
45244,2,"[0,9,15,11]"
45245,0,"[0,13]"
45246,0,"[2,15]"
45247,0,"[1,12]"
45248,0,"[2,8]"
45249,2,"[2,14,9,10]"
45250,2,"[2,15,6,11]"
45251,3,[19]
45252,1,"[1,11,16]"
45253,0,"[0,12]"
45254,2,"[1,5,9,10]"
45255,2,"[2,15,6,12]"
45256,0,"[3,9]"
45257,0,"[3,8]"
45258,2,"[4,12,8,15]"
45259,3,[17]
45260,1,"[2,13,13]"
45261,1,"[1,15,10]"
45262,2,"[2,13,5,9]"
45263,2,"[3,13,16,12]"
45264,2,"[2,10,15,5]"
45265,2,"[0,5,6,5]"
45266,1,"[4,14,7]"
45267,2,"[1,14,13,14]"
45268,0,"[0,13]"
45269,2,"[0,15,16,8]"
45270,2,"[2,6,14,14]"
45271,2,"[0,11,7,9]"
45272,1,"[4,7,11]"
45273,2,"[4,9,11,10]"
45274,1,"[2,5,10]"
45275,0,"[1,11]"
45276,0,"[2,12]"
45277,2,"[1,6,6,7]"
45278,2,"[0,11,8,7]"
45279,0,"[3,7]"
45280,2,"[2,8,16,5]"
45281,0,"[4,8]"
45282,2,"[4,9,11,11]"
45283,3,[17]
45284,0,"[4,13]"
45285,0,"[0,9]"
45286,1,"[2,16,12]"
45287,2,"[3,9,6,8]"
45288,0,"[3,11]"
45289,0,"[3,5]"
45290,0,"[1,12]"
45291,0,"[3,12]"
45292,2,"[3,13,11,13]"
45293,2,"[4,11,5,15]"
45294,0,"[1,5]"
45295,0,"[0,6]"
45296,1,"[4,6,9]"
45297,0,"[3,7]"
45298,0,"[2,7]"
45299,2,"[1,12,12,12]"
45300,0,"[2,5]"
45301,1,"[0,13,10]"
45302,2,"[2,12,9,12]"
45303,0,"[2,11]"
45304,1,"[3,16,14]"
45305,2,"[0,6,9,15]"
45306,2,"[0,9,11,13]"
45307,3,[17]
45308,0,"[1,11]"
45309,0,"[0,15]"
45310,3,[19]
45311,0,"[2,13]"
45312,1,"[3,16,14]"
45313,2,"[3,5,6,8]"
45314,0,"[3,7]"
45315,2,"[0,5,16,5]"
45316,2,"[0,7,8,10]"
45317,0,"[0,5]"
45318,0,"[1,13]"
45319,0,"[4,15]"
45320,1,"[3,6,6]"
45321,1,"[0,6,6]"
45322,0,"[1,6]"
45323,2,"[2,16,7,7]"
45324,1,"[4,16,12]"
45325,0,"[0,10]"
45326,1,"[3,12,13]"
45327,1,"[3,5,8]"
45328,0,"[4,8]"
45329,0,"[4,9]"
45330,2,"[2,12,12,9]"
45331,2,"[3,11,9,6]"
45332,0,"[2,8]"
45333,1,"[3,11,12]"
45334,1,"[1,12,16]"
45335,1,"[2,15,5]"
45336,0,"[4,11]"
45337,3,[17]
45338,1,"[3,10,13]"
45339,1,"[3,7,14]"
45340,0,"[4,15]"
45341,0,"[3,14]"
45342,0,"[3,15]"
45343,1,"[4,7,16]"
45344,2,"[1,16,15,11]"
45345,1,"[2,13,6]"
45346,1,"[3,8,16]"
45347,2,"[4,9,6,6]"
45348,1,"[4,7,16]"
45349,3,[19]
45350,2,"[3,8,16,8]"
45351,2,"[4,6,13,12]"
45352,1,"[0,16,15]"
45353,2,"[0,5,6,7]"
45354,2,"[1,16,9,11]"
45355,2,"[3,14,9,5]"
45356,3,[18]
45357,2,"[1,6,16,16]"
45358,0,"[0,15]"
45359,1,"[1,6,7]"
45360,0,"[1,8]"
45361,0,"[3,9]"
45362,0,"[1,6]"
45363,1,"[0,8,16]"
45364,1,"[0,12,15]"
45365,0,"[1,6]"
45366,3,[18]
